Store_Ratio,Basket_Ratio,Store_Score,Score_2,Score_3,Score_4
0.6990000000000001,0.389,-10.728,0.0847,0.298,124.024
0.428,0.005,-24.99,0.122,0.104,70.97
0.564,0.612,-9.119,0.0915,0.13,126.899
0.5760000000000001,0.861,-7.122999999999999,0.106,0.529,147.97
0.5660000000000001,0.664,-9.081,0.0903,0.764,91.117
0.532,0.912,-7.481,0.192,0.414,118.965
0.643,0.949,-5.409,0.351,0.767,168.145
0.347,0.853,-9.518,0.0782,0.345,135.08700000000002
0.6859999999999999,0.166,-9.305,0.102,0.118,74.987
0.214,0.931,-3.347,0.0797,0.233,162.115
0.532,0.465,-9.45,0.0994,0.131,95.981
0.3989999999999999,0.0385,-18.913,0.102,0.179,168.72099999999998
0.733,0.589,-7.37,0.0366,0.867,170.097
0.298,0.192,-17.688,0.108,0.176,71.461
0.73,0.679,-3.994,0.114,0.7959999999999999,111.959
0.7290000000000001,0.883,-5.621,0.135,0.5429999999999999,94.929
0.7979999999999999,0.675,-5.041,0.0894,0.8420000000000001,101.956
0.64,0.743,-4.08,0.1009999999999999,0.361,122.035
0.249,0.408,-11.078,0.226,0.052,77.922
0.191,0.236,-20.178,0.104,0.0749,197.08
0.682,0.066,-17.156,0.0977,0.701,105.557
0.885,0.685,-6.428999999999999,0.148,0.937,99.954
0.512,0.462,-10.491,0.121,0.353,112.05
0.8220000000000001,0.575,-5.95,0.106,0.616,100.087
0.752,0.861,-3.582,0.126,0.6659999999999999,113.396
0.211,0.0782,-23.305,0.108,0.0397,69.595
0.723,0.8370000000000001,-6.487,0.0834,0.643,123.952
0.409,0.5329999999999999,-7.867999999999999,0.115,0.105,99.023
0.521,0.746,-3.4210000000000003,0.236,0.15,132.014
0.716,0.821,-4.204,0.618,0.931,120.737
0.545,0.929,-3.358,0.355,0.494,107.054
0.799,0.929,-3.2310000000000003,0.24,0.952,127.999
0.721,0.605,-6.773,0.402,0.5,147.94899999999998
0.173,1.0,-25.676,0.959,1e-05,81.848
0.541,0.253,-16.189,0.109,0.381,131.12
0.643,0.5579999999999999,-8.874,0.085,0.7040000000000001,110.962
0.161,0.0029,-17.653,0.62,0.0166,126.154
0.727,0.889,-3.277,0.198,0.6559999999999999,127.011
0.6779999999999999,0.8390000000000001,-3.617,0.0742,0.772,104.952
0.447,0.568,-9.172,0.0824,0.309,117.561
0.7040000000000001,0.1159999999999999,-17.117,0.11,0.27,117.724
0.604,0.611,-9.484,0.147,0.5589999999999999,101.428
0.625,0.8140000000000001,-5.181,0.158,0.535,144.991
0.32,0.317,-17.965999999999998,0.0716,0.0396,85.15299999999999
0.462,0.912,-4.07,0.0357,0.722,163.937
0.762,0.6709999999999999,-6.071000000000001,0.178,0.949,114.013
0.133,0.188,-19.146,0.102,0.0391,71.217
0.613,0.622,-5.794,0.37,0.484,80.003
0.5660000000000001,0.482,-13.047,0.2689999999999999,0.856,109.046
0.7659999999999999,0.611,-9.251,0.187,0.128,126.0
0.691,0.179,-15.682,0.0943,0.222,108.573
0.7,0.897,-2.096,0.353,0.469,134.82
0.667,0.828,-4.22,0.133,0.7509999999999999,91.324
0.629,0.423,-9.879,0.0853,0.235,139.907
0.466,0.1369999999999999,-21.85,0.0895,0.152,103.02
0.794,0.737,-6.412999999999999,0.0658,0.7240000000000001,93.987
0.611,0.667,-7.507999999999999,0.09,0.349,159.876
0.652,0.557,-5.714,0.124,0.483,150.07299999999998
0.405,0.4629999999999999,-16.167,0.392,0.542,79.45100000000001
0.461,0.00828,-29.233,0.102,0.258,69.875
0.659,0.633,-5.343,0.3339999999999999,0.0752,125.939
0.8690000000000001,0.7609999999999999,-6.449,0.0736,0.281,139.97299999999998
0.491,0.00441,-28.548,0.108,0.148,112.669
0.296,0.0435,-29.73,0.0786,0.0302,72.282
0.6729999999999999,0.103,-22.765,0.1159999999999999,0.284,119.993
0.732,0.696,-5.01,0.0763,0.852,104.991
0.2789999999999999,0.0267,-19.658,0.105,0.142,65.84
0.557,0.442,-7.224,0.11,0.213,146.27700000000002
0.765,0.68,-6.306,0.138,0.462,129.998
0.77,0.731,-9.328,0.0746,0.856,80.99
0.528,0.619,-6.959,0.291,0.0845,102.951
0.133,0.0192,-32.007,0.106,0.0388,68.208
0.632,0.5589999999999999,-11.564,0.0515,0.757,80.709
0.358,0.912,-4.631,0.183,0.626,202.789
0.679,0.49,-10.008,0.0946,0.545,98.998
0.8170000000000001,0.514,-8.005,0.0538,0.482,90.126
0.456,0.184,-10.367,0.1369999999999999,0.71,143.879
0.684,0.487,-7.952000000000001,0.12,0.2239999999999999,77.01899999999999
0.211,0.081,-21.9,0.0964,0.038,77.298
0.743,0.723,-6.846,0.326,0.938,150.034
0.526,0.23,-19.087,0.1159999999999999,0.469,94.76
0.828,0.492,-9.744,0.128,0.789,120.151
0.815,0.8009999999999999,-4.271,0.0762,0.5329999999999999,96.473
0.911,0.8109999999999999,-3.637,0.209,0.97,119.054
0.331,0.419,-14.477,0.119,0.484,178.271
0.853,0.594,-6.682,0.0885,0.351,90.001
0.286,0.445,-8.087,0.114,0.278,50.827
0.493,0.357,-8.247,0.0761,0.593,140.46
0.6779999999999999,0.505,-8.263,0.0847,0.805,140.023
0.527,0.723,-6.134,0.037,0.888,160.465
0.703,0.4429999999999999,-10.345,0.0919,0.54,87.96799999999999
0.349,0.0208,-31.117,0.113,0.314,77.56
0.4639999999999999,0.222,-11.977,0.125,0.266,77.133
0.643,0.359,-12.397,0.345,0.838,89.801
0.594,0.695,-8.872,0.119,0.172,104.977
0.6859999999999999,0.5379999999999999,-8.026,0.113,0.584,115.884
0.703,0.884,-1.395,0.247,0.7909999999999999,88.25200000000001
0.3379999999999999,0.24,-11.316,0.113,0.1969999999999999,141.467
0.31,0.049,-24.833,0.102,0.2239999999999999,179.639
0.425,0.5820000000000001,-6.309,0.121,0.39,94.629
0.397,0.217,-16.94,0.083,0.1689999999999999,61.49
0.362,0.961,-5.664,0.159,0.491,164.019
0.304,0.139,-23.226,0.072,0.2,172.584
0.482,0.831,-4.611000000000001,0.121,0.46,128.075
0.75,0.7140000000000001,-7.697,0.284,0.6,110.009
0.5579999999999999,0.99,-3.877,0.0797,0.0738,138.07399999999998
0.598,0.695,-6.07,0.0916,0.728,136.834
0.466,0.8690000000000001,-4.275,0.115,0.185,126.113
0.852,0.631,-4.447,0.212,0.799,101.977
0.711,0.472,-5.7620000000000005,0.198,0.677,122.965
0.677,0.0156,-17.272000000000002,0.105,0.161,121.698
0.642,0.583,-8.047,0.375,0.362,152.02700000000002
0.325,0.18,-10.647,0.113,0.0997,72.416
0.545,0.18,-21.022,0.0686,0.31,156.694
0.8490000000000001,0.521,-12.999,0.115,0.763,95.265
0.767,0.867,-2.931,0.155,0.7859999999999999,151.965
0.57,0.493,-10.207,0.133,0.472,180.122
0.805,0.919,-1.294,0.0598,0.494,94.993
0.1969999999999999,0.956,-2.908,0.261,0.209,177.018
0.53,0.996,-4.415,0.356,0.0435,121.014
0.442,0.619,-5.28,0.0889,0.382,128.31799999999998
0.5,0.949,-3.123,0.514,0.648,159.82399999999998
0.484,0.0923,-9.923,0.0649,0.249,134.041
0.479,0.754,-5.818,0.127,0.575,180.109
0.322,0.208,-16.774,0.1369999999999999,0.355,94.648
0.331,0.162,-19.794,0.0789,0.203,160.907
0.503,0.0409,-30.746,0.108,0.485,120.425
0.228,0.0117,-27.401,0.0899,0.162,178.74
0.537,0.0245,-26.163,0.0825,0.236,133.94
0.54,0.373,-11.413,0.0819,0.235,97.991
0.616,0.706,-9.082,0.1159999999999999,0.8490000000000001,126.357
0.568,0.406,-9.569,0.135,0.382,78.014
0.2769999999999999,0.309,-13.11,0.0565,0.3429999999999999,138.149
0.5479999999999999,0.816,-4.209,0.335,0.557,95.39
0.519,0.61,-10.255999999999998,0.248,0.2319999999999999,121.324
0.221,0.0557,-31.648000000000003,0.095,0.176,159.687
0.733,0.728,-6.585,0.158,0.688,117.934
0.609,0.102,-26.633000000000003,0.0993,0.62,108.062
0.792,0.344,-11.692,0.184,0.552,81.965
0.525,0.6970000000000001,-9.779,0.145,0.2189999999999999,179.96900000000002
0.6659999999999999,0.608,-9.335,0.466,0.674,123.18
0.799,0.86,-5.742999999999999,0.12,0.638,99.973
0.789,0.376,-9.098,0.16,0.379,95.022
0.743,0.4589999999999999,-12.945,0.128,0.305,103.008
0.562,0.182,-14.46,0.1119999999999999,0.3,97.842
0.898,0.759,-4.942,0.104,0.24,127.966
0.406,0.02,-28.028,0.125,0.182,62.345
0.62,0.524,-8.282,0.106,0.244,120.027
0.509,0.307,-9.616,0.701,0.392,85.471
0.2789999999999999,0.1369999999999999,-23.803,0.1119999999999999,0.321,83.225
0.317,0.188,-21.665,0.0691,0.0634,68.39
0.299,0.52,-8.323,0.316,0.214,100.615
0.381,0.593,-7.376,0.113,0.477,79.848
0.816,0.941,-4.777,0.0541,0.8640000000000001,128.066
0.102,0.0332,-26.731,0.108,0.171,178.43200000000002
0.204,0.794,-7.586,0.148,0.205,149.346
0.497,0.312,-9.088,0.0968,0.177,105.036
0.7759999999999999,0.969,-0.079,0.352,0.802,94.018
0.672,0.731,-10.139,0.0687,0.943,102.98
0.823,0.765,-1.695,0.0601,0.715,99.96
0.358,0.557,-7.398,0.0902,0.494,85.04299999999999
0.569,0.546,-6.2620000000000005,0.1369999999999999,0.205,104.007
0.39,0.565,-6.045,0.373,0.402,120.138
0.306,0.214,-12.518,0.0839,0.108,66.98
0.617,0.632,-5.381,0.108,0.564,151.988
0.512,0.539,-7.537000000000001,0.0763,0.919,159.811
0.65,0.531,-8.335,0.249,0.487,78.946
0.672,0.63,-6.841,0.1669999999999999,0.354,75.286
0.616,0.247,-8.061,0.121,0.259,137.005
0.6409999999999999,0.916,-2.959,0.0924,0.603,115.032
0.522,0.522,-7.87,0.4379999999999999,0.305,77.072
0.6679999999999999,0.321,-11.569,0.122,0.0913,90.025
0.7879999999999999,0.6940000000000001,-5.97,0.0466,0.843,105.075
0.705,0.7070000000000001,-5.174,0.149,0.452,117.974
0.5870000000000001,0.0877,-23.077,0.115,0.0922,159.80100000000002
0.0661,0.0186,-32.479,0.0969,0.0407,70.273
0.6920000000000001,0.667,-8.302,0.149,0.411,179.956
0.531,0.0282,-20.689,0.114,0.157,94.739
0.77,0.94,-3.153,0.108,0.857,123.002
0.155,0.17,-18.067,0.0751,0.0388,137.268
0.5660000000000001,0.713,-7.366,0.105,0.309,139.97299999999998
0.518,0.809,-5.4510000000000005,0.119,0.0957,140.065
0.8109999999999999,0.935,-4.595,0.0244,0.968,138.47899999999998
0.605,0.574,-10.536,0.0684,0.5429999999999999,129.44899999999998
0.732,0.0738,-20.643,0.0967,0.629,93.686
0.163,0.0688,-27.366,0.104,0.0368,110.267
0.354,0.104,-25.589,0.111,0.0655,138.066
0.499,0.341,-16.729,0.105,0.118,79.831
0.495,0.142,-11.464,0.125,0.211,123.314
0.429,0.5479999999999999,-9.927,0.424,0.551,70.016
0.601,0.532,-9.119,0.0925,0.341,136.571
0.6409999999999999,0.28,-13.989,0.114,0.143,168.06400000000002
0.466,0.759,-4.978,0.0587,0.3279999999999999,160.033
0.556,0.981,-2.688,0.218,0.716,101.423
0.51,0.8690000000000001,-8.501,0.0582,0.774,155.54399999999998
0.774,0.898,-5.252000000000001,0.102,0.826,100.011
0.588,0.452,-7.778,0.107,0.267,83.936
0.606,0.63,-7.867000000000001,0.149,0.7070000000000001,74.982
0.456,0.59,-8.638,0.104,0.243,124.635
0.35,0.0907,-20.16,0.0962,0.1639999999999999,102.331
0.523,0.954,-3.051,0.243,0.901,141.982
0.644,0.535,-3.927,0.162,0.42,127.918
0.675,0.479,-9.87,0.088,0.4539999999999999,81.99799999999999
0.701,0.638,-3.711,0.153,0.813,177.86700000000002
0.327,0.873,-6.876,0.6629999999999999,0.2189999999999999,109.058
0.222,0.0326,-26.193,0.106,0.136,156.849
0.297,0.0512,-24.884,0.181,0.0605,105.043
0.166,0.00402,-36.024,0.0966,0.0934,75.968
0.79,0.8109999999999999,-7.508999999999999,0.236,0.818,91.872
0.214,0.243,-17.301,0.0657,0.0381,80.187
0.178,0.0070799999999999,-34.992,0.11,0.0512,73.44800000000001
0.1369999999999999,0.0308,-30.158,0.126,0.0389,83.557
0.8240000000000001,0.7859999999999999,-4.499,0.124,0.892,102.976
0.507,0.918,-4.684,0.311,0.284,92.006
0.866,0.389,-9.032,0.087,0.524,111.011
0.672,0.168,-13.332,0.111,0.431,119.929
0.643,0.322,-8.922,0.092,0.182,86.986
0.5529999999999999,0.7759999999999999,-4.371,0.1119999999999999,0.3389999999999999,128.123
0.657,0.56,-9.049,0.0794,0.8540000000000001,161.993
0.56,0.959,-2.4330000000000003,0.209,0.67,163.983
0.772,0.925,-2.7880000000000003,0.201,0.795,119.963
0.6890000000000001,0.596,-7.696000000000001,0.22,0.721,104.057
0.429,0.271,-10.78,0.109,0.278,123.055
0.2739999999999999,0.154,-14.744000000000002,0.109,0.043,130.364
0.445,0.932,-5.069,0.0754,0.925,187.068
0.6609999999999999,0.743,-7.76,0.0981,0.897,106.045
0.583,0.7859999999999999,-3.142,0.188,0.573,123.055
0.5329999999999999,0.907,-3.793,0.386,0.7,150.99
0.347,0.0105,-31.403,0.104,0.377,68.34899999999999
0.0829,0.144,-18.447,0.0904,0.0369,67.52
0.627,0.6970000000000001,-4.714,0.228,0.358,91.03
0.4679999999999999,0.866,-5.857,0.652,0.732,83.787
0.649,0.7390000000000001,-6.695,0.115,0.711,120.098
0.347,0.0183,-27.986,0.104,0.0731,71.763
0.162,0.00719,-32.384,0.108,0.0551,77.407
0.497,0.716,-4.754,0.1159999999999999,0.34,99.983
0.447,0.319,-10.732,0.106,0.246,162.109
0.623,0.647,-5.438,0.354,0.522,107.987
0.971,0.624,-5.582999999999999,0.182,0.769,121.971
0.357,0.425,-7.301,0.322,0.27,102.078
0.527,0.698,-6.734,0.3279999999999999,0.866,100.784
0.7090000000000001,0.617,-8.484,0.126,0.547,139.32
0.444,0.309,-10.956,0.352,0.0875,104.745
0.346,0.0145,-26.288,0.0989,0.0515,69.383
0.598,0.544,-5.874,0.27,0.763,171.921
0.193,0.00985,-32.757,0.11,0.123,56.323
0.245,0.861,-8.728,0.216,0.483,91.056
0.6509999999999999,0.693,-4.722,0.335,0.392,118.97
0.6970000000000001,0.966,-3.973,0.138,0.366,125.013
0.514,0.46,-14.509,0.1119999999999999,0.035,120.048
0.547,0.155,-14.603,0.121,0.2689999999999999,124.846
0.16,0.0799,-22.346,0.2739999999999999,0.139,94.709
0.784,0.893,-5.153,0.272,0.8190000000000001,118.738
0.752,0.83,-1.41,0.3329999999999999,0.5379999999999999,99.989
0.7609999999999999,0.525,-6.9,0.0921,0.531,80.87
0.345,0.2269999999999999,-17.52,0.0788,0.933,72.941
0.359,0.0148,-25.931,0.0886,0.21,201.252
0.675,0.0888,-18.492,0.11,0.401,96.075
0.8,0.784,-3.555,0.0516,0.629,128.06799999999998
0.401,0.00743,-32.336,0.113,0.123,118.212
0.193,0.217,-14.603,0.295,0.223,152.22
0.507,0.0504,-23.183000000000003,0.0994,0.0784,140.656
0.6629999999999999,0.516,-13.416,0.128,0.212,121.996
0.581,0.143,-16.273,0.104,0.469,144.605
0.872,0.618,-4.003,0.233,0.7859999999999999,95.003
0.6,0.6629999999999999,-5.8020000000000005,0.119,0.286,121.07
0.703,0.899,-5.294,0.0761,0.204,144.946
0.61,0.495,-6.906000000000001,0.121,0.484,112.961
0.746,0.765,-4.41,0.0936,0.737,114.044
0.654,0.596,-4.68,0.11,0.382,118.078
0.397,0.0185,-32.417,0.0828,0.256,128.58
0.599,0.7659999999999999,-4.761,0.534,0.8059999999999999,79.028
0.6709999999999999,0.243,-14.14,0.113,0.358,110.051
0.784,0.213,-10.78,0.3929999999999999,0.3389999999999999,135.85399999999998
0.775,0.556,-12.693,0.15,0.906,110.791
0.4429999999999999,0.685,-6.231,0.14,0.171,157.847
0.157,0.0437,-28.792,0.11,0.603,166.783
0.3,0.426,-9.773,0.087,0.127,183.025
0.389,0.3779999999999999,-12.57,0.0997,0.457,95.969
0.5820000000000001,0.6890000000000001,-12.203,0.145,0.531,111.166
0.7070000000000001,0.866,-4.097,0.0841,0.2769999999999999,95.932
0.7190000000000001,0.505,-9.287,0.207,0.362,124.803
0.722,0.407,-22.866,0.105,0.133,129.989
0.539,0.588,-7.75,0.369,0.6759999999999999,109.865
0.655,0.606,-10.385,0.0757,0.765,110.061
0.0832,0.0695,-18.927,0.0771,0.0383,84.59299999999999
0.591,0.585,-6.35,0.109,0.324,110.94
0.208,0.0314,-26.419,0.103,0.0694,96.712
0.5,0.4379999999999999,-11.145,0.128,0.231,79.694
0.603,0.296,-14.061,0.113,0.385,143.887
0.926,0.916,-2.221,0.0234,0.904,110.007
0.677,0.401,-8.467,0.1159999999999999,0.195,111.825
0.665,0.126,-14.4,0.0904,0.457,73.917
0.7090000000000001,0.506,-5.627999999999999,0.062,0.682,119.345
0.474,0.0424,-22.088,0.0731,0.156,75.02600000000001
0.427,0.00442,-29.795,0.107,0.278,69.962
0.7559999999999999,0.6729999999999999,-6.336,0.109,0.402,125.055
0.56,0.5429999999999999,-8.433,0.335,0.6609999999999999,85.119
0.133,0.00512,-33.295,0.0954,0.0495,67.818
0.501,0.987,-4.794,0.365,0.213,129.981
0.615,0.504,-6.837999999999999,0.114,0.392,128.734
0.6509999999999999,0.573,-6.428,0.159,0.427,161.882
0.409,0.1369999999999999,-9.169,0.0706,0.106,162.08
0.504,0.5539999999999999,-12.085,0.0963,0.386,140.005
0.68,0.774,-3.136,0.113,0.331,102.949
0.562,0.821,-5.082,0.519,0.893,105.512
0.677,0.209,-12.8,0.103,0.148,170.15099999999998
0.496,0.981,-3.268,0.0958,0.163,109.905
0.632,0.345,-8.0,0.104,0.0818,141.641
0.679,0.61,-10.936,0.156,0.5539999999999999,123.978
0.392,0.976,-2.189,0.271,0.521,199.888
0.79,0.409,-10.304,0.111,0.4529999999999999,141.97299999999998
0.486,0.387,-20.065,0.118,0.212,181.999
0.71,0.486,-10.085,0.104,0.628,86.1
0.203,0.0844,-26.706,0.0914,0.0377,137.72
0.534,0.427,-13.008,0.093,0.779,176.418
0.131,0.1369999999999999,-20.553,0.087,0.0465,78.577
0.967,0.523,-7.2,0.0631,0.838,126.027
0.8059999999999999,0.7,-5.269,0.267,0.892,111.215
0.479,0.979,-3.362,0.318,0.495,108.376
0.255,0.253,-17.379,0.3829999999999999,0.0753,104.595
0.426,0.292,-11.842,0.247,0.0906,155.906
0.544,0.531,-6.899,0.115,0.471,79.993
0.866,0.437,-9.981,0.11,0.489,120.987
0.7909999999999999,0.436,-9.345,0.113,0.8859999999999999,123.094
0.76,0.479,-5.574,0.0703,0.913,89.911
0.682,0.7829999999999999,-4.997,0.206,0.3229999999999999,106.899
0.176,0.471,-19.429,0.5329999999999999,1e-05,81.939
0.701,0.425,-10.965,0.1,0.562,135.128
0.812,0.634,-4.96,0.276,0.4629999999999999,124.074
0.3879999999999999,0.6940000000000001,-5.769,0.0819999999999999,0.365,145.434
0.3,0.476,-7.745,0.11,0.036,92.238
0.627,0.954,-4.803999999999999,0.292,0.312,128.016
0.451,0.0524,-24.904,0.107,0.0612,95.138
0.841,0.531,-11.782,0.0969,0.2339999999999999,140.02
0.307,0.05,-27.964,0.105,0.41,138.484
0.47,0.046,-26.833,0.0952,0.141,79.505
0.5870000000000001,0.295,-8.283999999999999,0.238,0.336,70.82
0.522,0.7070000000000001,-7.113,0.156,0.5720000000000001,76.05
0.523,0.769,-5.855,0.136,0.8759999999999999,136.162
0.414,0.171,-22.706,0.156,0.294,87.546
0.68,0.248,-17.465,0.0839,0.812,112.806
0.878,0.65,-8.08,0.0408,0.1009999999999999,92.03
0.618,0.6779999999999999,-3.303,0.135,0.607,154.01
0.362,0.915,-3.244,0.166,0.603,162.226
0.3779999999999999,0.638,-5.5760000000000005,0.0849,0.735,184.086
0.6940000000000001,0.695,-5.035,0.177,0.6679999999999999,120.057
0.5529999999999999,0.872,-2.832,0.0659,0.638,172.138
0.706,0.7290000000000001,-6.497999999999999,0.163,0.523,140.06799999999998
0.155,0.0923,-17.707,0.126,0.0384,80.869
0.6859999999999999,0.457,-8.322000000000001,0.105,0.718,150.953
0.8740000000000001,0.6920000000000001,-5.28,0.324,0.937,116.017
0.525,0.507,-12.713,0.099,0.0327,115.009
0.526,0.471,-11.965,0.096,0.286,119.972
0.738,0.482,-8.917,0.106,0.352,93.457
0.526,0.0733,-27.083,0.1159999999999999,0.358,140.989
0.158,0.111,-25.981,0.0981,0.039,106.251
0.738,0.818,-3.705,0.472,0.746,140.053
0.857,0.4539999999999999,-14.892,0.0942,0.094,124.04
0.4639999999999999,0.8390000000000001,-3.5580000000000003,0.085,0.221,168.135
0.705,0.5670000000000001,-9.648,0.284,0.847,121.297
0.499,0.747,-4.54,0.108,0.6940000000000001,159.799
0.595,0.75,-3.962,0.174,0.632,79.988
0.588,0.8440000000000001,-4.106,0.261,0.3329999999999999,156.035
0.871,0.608,-5.486000000000001,0.0876,0.818,129.784
0.524,0.0338,-28.584,0.0907,0.25,111.753
0.738,0.831,-6.212999999999999,0.452,0.493,97.908
0.5,0.299,-7.767,0.0866,0.34,96.017
0.527,0.599,-4.486000000000001,0.104,0.755,84.804
0.8909999999999999,0.628,-7.862999999999999,0.0504,0.552,134.966
0.512,0.0742,-18.778,0.1119999999999999,0.512,164.079
0.732,0.8740000000000001,-3.158,0.0489,0.905,122.961
0.611,0.883,-11.225,0.192,0.604,117.928
0.7440000000000001,0.875,-6.015,0.597,0.7190000000000001,105.065
0.665,0.8740000000000001,-4.082,0.251,0.7659999999999999,103.98
0.588,0.0493,-20.4,0.136,0.2019999999999999,99.929
0.591,0.862,-3.641,0.212,0.8959999999999999,94.616
0.5820000000000001,0.272,-5.662000000000001,0.13,0.354,205.846
0.213,0.184,-21.471,0.0701,0.0317,93.498
0.389,0.0135,-30.773000000000003,0.1159999999999999,0.235,79.904
0.882,0.6890000000000001,-4.027,0.0501,0.746,97.963
0.632,0.928,-8.345,0.519,0.703,109.098
0.61,0.8959999999999999,-4.471,0.0943,0.0723,128.056
0.743,0.6970000000000001,-6.079,0.106,0.585,103.642
0.525,0.914,-4.183,0.0573,0.461,111.143
0.654,0.7190000000000001,-7.608,0.149,0.0854,115.022
0.695,0.6659999999999999,-5.269,0.107,0.426,150.024
0.364,0.935,-4.435,0.366,0.3929999999999999,125.216
0.7170000000000001,0.716,-5.485,0.0699,0.206,125.064
0.191,0.00188,-30.14,0.111,0.0281,68.899
0.2189999999999999,0.0667,-24.038,0.0914,0.108,65.759
0.609,0.445,-9.129,0.104,0.166,118.393
0.698,0.3229999999999999,-12.088,0.208,0.41,90.082
0.8270000000000001,0.5429999999999999,-8.206,0.307,0.767,140.018
0.632,0.727,-11.209,0.0678,0.499,124.919
0.6629999999999999,0.2319999999999999,-13.822,0.108,0.3429999999999999,126.738
0.244,0.0408,-31.731,0.106,0.371,199.993
0.693,0.68,-8.417,0.1989999999999999,0.949,160.40200000000002
0.512,0.612,-5.831,0.1,0.371,88.271
0.145,0.0173,-34.43,0.0832,0.0505,65.795
0.419,0.00826,-32.189,0.0812,0.368,71.484
0.703,0.726,-7.089,0.161,0.785,103.019
0.7390000000000001,0.7559999999999999,-4.828,0.37,0.523,110.028
0.58,0.414,-10.928,0.257,0.27,136.93
0.5770000000000001,0.0559,-22.203000000000003,0.0845,0.214,134.247
0.615,0.3939999999999999,-7.044,0.114,0.2239999999999999,124.002
0.5,0.865,-9.706,0.11,0.777,172.946
0.4429999999999999,0.0248,-25.351,0.12,0.52,68.123
0.647,0.7290000000000001,-6.251,0.134,0.687,94.01
0.61,0.8959999999999999,-4.471,0.0943,0.0723,128.056
0.157,0.011,-26.573,0.0977,0.0508,69.002
0.743,0.747,-6.093999999999999,0.133,0.314,101.991
0.134,0.0601,-19.866,0.109,0.0388,73.855
0.6409999999999999,0.5329999999999999,-8.908999999999999,0.113,0.364,95.776
0.3829999999999999,0.4629999999999999,-10.761,0.102,0.391,109.969
0.6459999999999999,0.794,-6.104,0.201,0.287,170.21599999999998
0.441,0.416,-9.46,0.12,0.4039999999999999,117.058
0.662,0.731,-7.985,0.422,0.312,153.001
0.303,0.28,-12.697,0.1169999999999999,0.245,102.221
0.62,0.495,-11.296,0.0707,0.586,170.252
0.298,0.221,-10.522,0.0911,0.286,88.361
0.652,0.557,-5.714,0.124,0.483,150.07299999999998
0.7879999999999999,0.748,-7.237,0.133,0.952,97.439
0.764,0.4679999999999999,-14.619000000000002,0.0755,0.91,89.98700000000001
0.337,0.331,-10.16,0.085,0.35,103.203
0.5529999999999999,0.602,-8.51,0.0993,0.28,170.02
0.596,0.721,-6.736000000000001,0.298,0.856,91.491
0.5770000000000001,0.7490000000000001,-7.215,0.183,0.255,130.97
0.732,0.795,-2.263,0.0569,0.693,100.954
0.5489999999999999,0.119,-13.028,0.111,0.312,159.841
0.6990000000000001,0.0418,-26.124,0.0791,0.115,105.03
0.624,0.916,-4.931,0.0934,0.632,109.968
0.626,0.912,-4.284,0.251,0.8640000000000001,180.055
0.215,0.0724,-23.167,0.111,0.0416,83.012
0.409,0.0523,-25.613000000000003,0.1169999999999999,0.344,145.833
0.0847,0.95,-12.985,0.416,0.00426,86.62299999999999
0.645,0.527,-13.937,0.341,0.347,179.767
0.355,0.789,-4.3580000000000005,0.0355,0.1689999999999999,80.444
0.769,0.322,-6.615,0.072,0.356,102.111
0.521,0.921,-2.744,0.175,0.7070000000000001,96.51
0.0,0.000265,-13.737,0.539,0.0,0.0
0.5379999999999999,0.295,-13.928,0.11,0.3339999999999999,117.167
0.528,0.146,-13.271,0.1009999999999999,0.336,133.894
0.733,0.848,-4.916,0.0635,0.397,123.004
0.768,0.111,-10.938,0.104,0.188,120.096
0.674,0.615,-8.187999999999999,0.208,0.7559999999999999,85.04799999999999
0.614,0.0457,-25.598000000000003,0.127,0.596,68.773
0.732,0.408,-8.475,0.069,0.6629999999999999,87.016
0.665,0.613,-8.85,0.132,0.56,92.936
0.496,0.879,-4.024,0.241,0.377,120.909
0.8420000000000001,0.674,-6.601,0.0588,0.825,90.941
0.547,0.0608,-19.962,0.0952,0.132,105.068
0.519,0.163,-18.131,0.115,0.356,142.116
0.706,0.0548,-24.024,0.0814,0.186,116.311
0.632,0.595,-7.644,0.209,0.435,124.114
0.6809999999999999,0.484,-13.67,0.121,0.923,129.733
0.427,0.3379999999999999,-15.239,0.132,0.619,180.00799999999998
0.541,0.705,-6.827000000000001,0.0529,0.93,140.016
0.562,0.3289999999999999,-8.556000000000001,0.562,0.502,148.524
0.701,0.816,-5.95,0.153,0.316,125.068
0.3429999999999999,0.00498,-36.491,0.0876,0.203,136.69899999999998
0.6459999999999999,0.593,-7.172000000000001,0.0343,0.88,98.949
0.745,0.578,-13.826,0.1939999999999999,0.6809999999999999,108.197
0.524,0.679,-4.184,0.0418,0.524,112.088
0.7290000000000001,0.4629999999999999,-7.824,0.17,0.0631,91.233
0.594,0.0841,-15.562,0.332,0.305,94.625
0.8340000000000001,0.777,-4.538,0.335,0.865,129.984
0.7809999999999999,0.482,-9.887,0.0638,0.961,137.893
0.8,0.677,-4.023,0.0838,0.547,125.004
0.518,0.144,-14.734000000000002,0.114,0.206,90.651
0.612,0.115,-14.491,0.0633,0.908,86.64200000000001
0.345,0.0562,-24.913,0.108,0.0503,86.07799999999999
0.495,0.342,-10.193,0.106,0.214,127.015
0.589,0.505,-8.352,0.0839,0.434,66.39
0.762,0.826,-10.937,0.103,0.7809999999999999,109.494
0.4379999999999999,0.449,-10.066,0.179,0.608,129.037
0.494,0.59,-13.12,0.1969999999999999,0.899,169.394
