Store_Ratio,Basket_Ratio,Store_Score
0.6970000000000001,0.863,-5.657
0.581,0.39,-11.531
0.214,0.0398,-28.219
0.133,0.0192,-32.007
0.35,0.1009999999999999,-20.01
0.262,0.0569,-26.695
0.715,0.618,-4.975
0.368,0.497,-5.507000000000001
0.57,0.25,-12.793
0.71,0.77,-5.121
0.541,0.6459999999999999,-6.4510000000000005
0.632,0.636,-10.011
0.737,0.542,-9.586
0.743,0.8009999999999999,-4.097
0.142,0.32,-32.837
0.772,0.8190000000000001,-6.323
0.142,0.479,-12.462
0.515,0.1159999999999999,-17.86
0.665,0.581,-6.251
0.701,0.569,-8.09
0.5720000000000001,0.3329999999999999,-12.866
0.615,0.356,-12.775
0.6759999999999999,0.946,-3.181
0.618,0.764,-6.027
0.64,0.8640000000000001,-6.5760000000000005
0.631,0.239,-7.071000000000001
0.58,0.94,-4.325
0.596,0.479,-12.745
0.802,0.903,-9.637
0.6970000000000001,0.51,-9.088
0.945,0.5820000000000001,-8.357000000000001
0.652,0.8909999999999999,-6.858
0.2739999999999999,0.154,-14.744000000000002
0.574,0.145,-13.727
0.73,0.249,-9.888
0.514,0.319,-15.403
0.507,0.341,-18.222
0.492,0.0295,-28.277
0.0656,0.3829999999999999,-16.879
0.8220000000000001,0.969,-11.470999999999998
0.159,0.288,-13.003
0.126,0.00567,-36.018
0.7,0.122,-16.596
0.4029999999999999,0.421,-18.925
0.624,0.3929999999999999,-8.916
0.5670000000000001,0.311,-13.173
0.4379999999999999,0.0404,-19.643
0.512,0.384,-8.799
0.6409999999999999,0.501,-9.333
0.7040000000000001,0.396,-10.338
0.723,0.191,-17.932000000000002
0.437,0.223,-17.087
0.8590000000000001,0.688,-4.814
0.787,0.667,-4.68
0.262,0.3279999999999999,-12.897
0.68,0.821,-3.77
0.5579999999999999,0.499,-8.182
0.539,0.7070000000000001,-10.265999999999998
0.409,0.351,-10.747
0.155,0.0323,-31.997
0.166,0.0826,-25.741
0.7979999999999999,0.6759999999999999,-5.041
0.38,0.725,-6.093999999999999
0.48,0.314,-7.472
0.627,0.537,-8.588
0.472,0.5920000000000001,-5.415
0.77,0.969,-0.179
0.664,0.7390000000000001,-7.229
0.452,0.0915,-14.583
0.114,0.155,-19.858
0.601,0.0371,-25.963
0.3289999999999999,0.0172,-32.193000000000005
0.3979999999999999,0.56,-6.839
0.595,0.0844,-23.599
0.8740000000000001,0.63,-3.585
0.507,0.2189999999999999,-10.246
0.507,0.735,-4.2860000000000005
0.491,0.439,-11.67
0.8140000000000001,0.622,-7.572999999999999
0.268,0.974,-2.948
0.598,0.643,-6.303
0.708,0.758,-4.453
0.726,0.85,-5.337000000000001
0.124,0.00992,-30.695
0.8240000000000001,0.695,-8.872
0.916,0.83,-4.867
0.5579999999999999,0.7440000000000001,-7.938
0.665,0.581,-6.557
0.478,0.885,-7.595
0.565,0.836,-7.348
0.373,0.413,-11.216
0.178,0.0070799999999999,-34.992
0.575,0.56,-13.334
0.503,0.963,-4.938
0.68,0.1989999999999999,-22.99
0.614,0.777,-8.24
0.715,0.6579999999999999,-4.303999999999999
0.517,0.7290000000000001,-5.695
0.53,0.55,-12.304
0.722,0.309,-9.473
0.522,0.833,-8.687999999999999
0.742,0.873,-5.792000000000001
0.5760000000000001,0.33,-11.108
0.541,0.968,-4.129
0.685,0.54,-9.64
0.637,0.0176,-26.373
0.696,0.5429999999999999,-6.164
0.31,0.00947,-29.5
0.405,0.8540000000000001,-5.259
0.759,0.254,-15.532
0.7909999999999999,0.7190000000000001,-7.32
0.608,0.614,-3.727
0.568,0.374,-12.604
0.511,0.7979999999999999,-4.314
0.7709999999999999,0.7290000000000001,-7.553999999999999
0.79,0.642,-4.542
0.6809999999999999,0.7829999999999999,-4.056
0.6609999999999999,0.908,-4.897
0.28,0.0292,-26.544
0.223,0.7440000000000001,-6.27
0.69,0.541,-9.259
0.0933,0.0833,-20.836
0.8140000000000001,0.307,-11.429
0.7559999999999999,0.851,-3.33
0.532,0.203,-8.524
0.359,0.648,-7.06
0.218,0.0224,-37.484
0.603,0.713,-7.579
0.556,0.8220000000000001,-5.747000000000001
0.621,0.8959999999999999,-3.176
0.747,0.619,-4.706
0.597,0.358,-11.589
0.319,0.21,-15.231
0.6729999999999999,0.7040000000000001,-8.056000000000001
0.154,0.2,-28.233
0.304,0.479,-10.074
0.597,0.0262,-25.639
0.589,0.8109999999999999,-5.052
0.687,0.7070000000000001,-6.19
0.545,0.509,-9.125
0.6779999999999999,0.597,-7.172999999999999
0.5820000000000001,0.812,-4.681
0.509,0.23,-9.841
0.489,0.228,-16.06
0.192,0.984,-15.918
0.6709999999999999,0.8059999999999999,-3.567
0.245,0.0076,-31.242
0.524,0.904,-2.071
0.512,0.695,-6.349
0.562,0.519,-8.744
0.437,0.691,-9.024
0.78,0.422,-13.421
0.764,0.737,-6.329
0.6990000000000001,0.2769999999999999,-9.916
0.6709999999999999,0.373,-18.064
0.471,0.826,-6.013999999999999
0.759,0.457,-6.339
0.7120000000000001,0.8909999999999999,-2.76
0.165,0.0519,-30.887
0.511,0.475,-14.667
0.171,0.0646,-23.968000000000004
0.552,0.35,-14.743
0.6970000000000001,0.861,-4.998
0.5,0.524,-8.009
0.883,0.6579999999999999,-6.029
0.715,0.715,-7.364
0.632,0.6559999999999999,-9.29
0.5660000000000001,0.4379999999999999,-7.564
0.598,0.542,-9.68
0.0766,0.13,-20.319000000000003
0.718,0.775,-6.511
0.642,0.308,-13.463
0.65,0.436,-8.015
0.6970000000000001,0.467,-7.536
0.421,0.461,-12.708
0.691,0.7829999999999999,-4.974
0.472,0.9,-6.406000000000001
0.1889999999999999,0.00495,-29.069000000000003
0.7879999999999999,0.825,-1.923
0.498,0.755,-4.862
0.809,0.528,-11.255
0.6970000000000001,0.772,-5.27
0.466,0.402,-7.513999999999999
0.609,0.7959999999999999,-8.157
0.575,0.423,-9.062
0.294,0.505,-8.106
0.217,0.131,-22.127
0.266,0.588,-5.027
0.0,0.000289,-26.453000000000003
0.524,0.515,-7.478
0.4579999999999999,0.0273,-26.902
0.353,0.138,-20.515
0.2289999999999999,0.158,-20.951
0.517,0.392,-11.933
0.743,0.4479999999999999,-7.172999999999999
0.218,0.0113,-30.482
0.725,0.912,-3.665
0.46,0.132,-28.094
0.596,0.8340000000000001,-4.308
0.638,0.143,-15.281
0.66,0.514,-8.132
0.195,0.123,-25.32
0.637,0.695,-6.122000000000001
0.142,0.0152,-30.817
0.73,0.802,-5.869
0.1369999999999999,0.209,-16.153
0.648,0.736,-7.947999999999999
0.187,0.00503,-33.496
0.484,0.19,-11.617
0.555,0.0338,-16.205
0.147,0.0595,-29.13
0.134,0.00134,-46.847
0.421,0.259,-12.237
0.866,0.787,-3.883
0.73,0.682,-7.21
0.188,0.0445,-20.248
0.863,0.7020000000000001,-6.1370000000000005
0.745,0.647,-8.293
0.565,0.564,-10.044
0.6890000000000001,0.649,-7.364
0.5820000000000001,0.579,-7.053
0.737,0.828,-4.711
0.289,0.00814,-32.512
0.557,0.7979999999999999,-7.405
0.278,0.231,-11.21
0.376,0.505,-7.48
0.72,0.542,-7.582999999999999
0.618,0.5579999999999999,-8.184
0.695,0.6659999999999999,-5.269
0.599,0.787,-4.708
0.812,0.5870000000000001,-6.631
0.286,0.914,-3.929
0.777,0.3929999999999999,-10.614
0.527,0.942,-5.64
0.495,0.152,-19.255
0.347,0.0362,-19.67
0.6759999999999999,0.4639999999999999,-4.368
0.257,0.0471,-27.62
0.19,0.0748,-20.995
0.222,0.0449,-29.78
0.513,0.4529999999999999,-13.461
0.561,0.314,-16.989
0.2769999999999999,0.988,-4.711
0.741,0.461,-13.028
0.51,0.835,-4.673
0.812,0.507,-8.825
0.27,0.0181,-28.839
0.486,0.617,-7.115
0.316,0.713,-7.657999999999999
0.643,0.72,-7.146
0.366,0.726,-4.479
0.49,0.7020000000000001,-4.564
0.396,0.905,-3.948
0.6990000000000001,0.8690000000000001,-10.199
0.409,0.00926,-23.556
0.525,0.649,-4.802
0.359,0.59,-9.964
0.5379999999999999,0.0784,-18.611
0.659,0.0365,-29.091
0.6709999999999999,0.737,-5.131
0.659,0.0978,-18.785
0.721,0.794,-6.134
0.145,0.00849,-32.037
0.799,0.843,-4.424
0.376,0.928,-9.232
0.0828,0.0805,-24.768
0.309,0.987,-3.333
0.488,0.031,-26.096
0.655,0.0519,-20.888
0.902,0.721,-4.199
0.8029999999999999,0.446,-12.509
0.44,0.935,-6.303999999999999
0.81,0.425,-14.68
0.611,0.0973,-18.482
0.498,0.141,-17.14
0.636,0.261,-17.456
0.7020000000000001,0.895,-7.022
0.527,0.973,-2.948
0.597,0.915,-2.94
0.634,0.326,-8.574
0.602,0.456,-13.784
0.226,0.0289999999999999,-31.866
0.395,0.015,-27.584
0.397,0.992,-1.271
0.198,0.0157,-30.335
0.162,0.00904,-39.878
0.444,0.8190000000000001,-4.078
0.7020000000000001,0.792,-8.929
0.414,0.857,-4.078
0.506,0.7609999999999999,-9.765
0.26,0.0619,-21.49
0.456,0.184,-10.367
0.8240000000000001,0.833,-9.227
0.4039999999999999,0.687,-5.18
0.128,0.0222,-23.029
0.345,0.0999,-27.222
0.547,0.0948,-19.988
0.5660000000000001,0.532,-7.641
0.645,0.537,-6.497000000000001
0.371,0.0268,-23.553
0.648,0.8059999999999999,-11.078
0.513,0.515,-6.417000000000001
0.607,0.425,-7.975
0.73,0.705,-4.3580000000000005
0.546,0.865,-5.704
0.773,0.6459999999999999,-5.15
0.693,0.989,-1.05
0.414,0.0656,-29.947
0.162,0.00719,-32.384
0.621,0.519,-7.797000000000001
0.5579999999999999,0.1639999999999999,-19.073
0.4379999999999999,0.315,-12.45
0.789,0.619,-10.317
0.642,0.645,-7.891
0.2789999999999999,0.0579,-28.197
0.517,0.887,-7.637
0.7170000000000001,0.416,-9.875
0.429,0.551,-6.638
0.177,0.0032,-37.795
0.836,0.6809999999999999,-3.793
0.61,0.805,-8.73
0.773,0.516,-6.339
0.655,0.0914,-16.194000000000003
0.738,0.868,-4.373
0.579,0.97,-5.85
0.499,0.0616,-21.406
0.546,0.665,-6.045
0.57,0.612,-7.441
0.494,0.476,-13.002
0.621,0.174,-16.702
0.0752,0.0139,-32.816
0.564,0.265,-10.692
0.4529999999999999,0.5329999999999999,-11.92
0.764,0.736,-7.989
0.774,0.7809999999999999,-4.426
0.226,0.00532,-30.515
0.672,0.855,-3.764
0.921,0.718,-3.545
0.679,0.7509999999999999,-4.315
0.4,0.564,-7.444
0.341,0.0208,-32.511
0.262,0.777,-8.671
0.568,0.981,-3.889
0.688,0.231,-15.189
0.616,0.33,-12.076
0.696,0.4539999999999999,-6.756
0.728,0.8590000000000001,-5.237
0.675,0.49,-7.818
0.446,0.632,-12.197
0.4679999999999999,0.8190000000000001,-3.855
0.615,0.657,-6.872999999999999
0.619,0.589,-6.531000000000001
0.5589999999999999,0.895,-4.476
0.642,0.583,-9.764
0.685,0.503,-6.136
0.276,0.715,-5.356
0.599,0.0632,-23.686
0.612,0.804,-7.275
0.618,0.5579999999999999,-8.184
0.555,0.8320000000000001,-8.475
0.8590000000000001,0.77,-5.358
0.653,0.1669999999999999,-19.743
0.667,0.83,-5.715
0.8490000000000001,0.476,-10.479
0.5870000000000001,0.474,-9.501
0.504,0.108,-23.839
0.113,0.153,-19.346
0.7390000000000001,0.682,-3.728
0.163,0.0959,-26.962
0.7,0.449,-7.718
0.409,0.0178,-31.864
0.207,0.0537,-26.829
0.135,0.00213,-37.865
0.369,0.0341,-29.352
0.5529999999999999,0.1639999999999999,-14.144
0.215,0.0063799999999999,-27.63
0.0948,0.0875,-23.403
0.371,0.00246,-31.159
0.647,0.4639999999999999,-9.954
0.178,0.00853,-33.508
0.836,0.866,-7.065
0.506,0.217,-13.14
0.755,0.905,-4.485
0.519,0.163,-18.131
0.855,0.614,-9.441
0.6,0.6629999999999999,-5.8020000000000005
0.7559999999999999,0.703,-6.9270000000000005
0.626,0.257,-14.423
0.508,0.4039999999999999,-11.092
0.647,0.7290000000000001,-6.251
0.7170000000000001,0.627,-8.198
0.54,0.7609999999999999,-5.339
0.77,0.882,-4.792
0.644,0.3829999999999999,-11.574000000000002
0.615,0.466,-9.607
0.0923,0.911,-24.263
0.3279999999999999,0.0746,-23.439
0.113,0.8140000000000001,-13.845999999999998
0.168,0.0991,-24.419
0.612,0.804,-7.275
0.555,0.933,-6.287000000000001
0.609,0.0688,-17.067
0.6709999999999999,0.807,-10.611
0.738,0.3229999999999999,-11.692
0.677,0.693,-7.561
0.221,0.183,-17.59
0.375,0.3339999999999999,-7.742999999999999
0.496,0.853,-6.106
0.522,0.426,-8.352
0.461,0.00828,-29.233
0.667,0.485,-7.164
0.581,0.14,-23.095
0.7020000000000001,0.557,-4.386
0.175,0.0475,-29.131
0.805,0.932,-2.228
0.501,0.865,-3.3960000000000004
0.475,0.068,-20.915
0.608,0.825,-6.303
0.657,0.371,-10.723
0.648,0.445,-8.732999999999999
0.62,0.684,-4.045
0.621,0.8,-7.284
0.863,0.381,-14.693
0.247,0.1119999999999999,-21.629
0.737,0.507,-8.336
0.619,0.8809999999999999,-4.683
0.622,0.3939999999999999,-9.559
0.5,0.664,-10.935
0.53,0.1159999999999999,-20.804
0.303,0.104,-24.515
0.5920000000000001,0.35,-20.483
0.32,0.755,-12.744000000000002
0.1159999999999999,0.0145,-29.218000000000004
0.17,0.206,-16.424
0.672,0.679,-6.068
0.501,0.633,-6.56
0.504,0.8959999999999999,-6.249
0.134,0.166,-19.75
0.585,0.0289999999999999,-26.146
0.2019999999999999,0.0444,-30.008000000000003
0.509,0.935,-3.633
0.34,0.0642,-23.697
0.574,0.2789999999999999,-15.666
0.22,0.0514,-25.116
0.775,0.4679999999999999,-12.331
0.636,0.519,-9.609
0.424,0.0373,-36.739
0.444,0.84,-8.559
0.6809999999999999,0.622,-5.921
0.7809999999999999,0.7829999999999999,-5.589
0.56,0.135,-11.495
0.511,0.674,-9.536
0.573,0.85,-7.239
0.1009999999999999,0.0509,-32.831
0.494,0.884,-2.962
0.55,0.917,-4.575
0.787,0.815,-5.537000000000001
0.537,0.24,-20.668000000000003
0.695,0.762,-3.497
0.266,0.0423,-24.304
0.754,0.877,-4.544
0.563,0.688,-4.474
0.726,0.769,-5.043
0.166,0.0125,-29.248
0.401,0.0419,-29.581
0.312,0.418,-9.146
0.409,0.212,-17.016
0.8590000000000001,0.397,-13.957
0.785,0.721,-5.457000000000001
0.5870000000000001,0.19,-25.7
0.5660000000000001,0.782,-5.593999999999999
0.4529999999999999,0.298,-18.917
0.778,0.488,-8.779
0.54,0.185,-16.11
0.482,0.627,-5.808
0.452,0.0839,-21.188
0.767,0.969,-3.912
0.216,0.148,-19.054
0.437,0.121,-18.876
0.7390000000000001,0.6579999999999999,-5.462000000000001
0.83,0.0383,-28.42
0.585,0.303,-10.058
0.612,0.799,-4.603
0.422,0.0332,-24.949
0.613,0.932,-3.856
0.5379999999999999,0.775,-5.48
0.758,0.562,-6.3020000000000005
0.5,0.8170000000000001,-3.5010000000000003
0.7659999999999999,0.899,-4.548
0.495,0.653,-6.769
0.49,0.157,-18.181
0.551,0.475,-12.92
0.284,0.111,-13.929
0.142,0.0194,-26.577
0.688,0.865,-4.843
0.691,0.8340000000000001,-5.8020000000000005
0.8490000000000001,0.411,-10.461
0.674,0.815,-7.718
0.136,0.00215,-33.623000000000005
0.735,0.6940000000000001,-13.515
0.191,1.0,-15.43
0.774,0.187,-12.78
0.5920000000000001,0.611,-7.252999999999999
0.767,0.969,-4.138
0.753,0.758,-7.845
0.497,0.726,-8.335
0.623,0.0887,-19.839
0.532,0.767,-5.509
0.936,0.49,-8.999
0.759,0.5379999999999999,-8.256
0.0644,0.0463,-29.709
0.12,0.0115,-31.999
0.782,0.855,-4.702
0.27,0.275,-10.357
0.45,0.722,-11.548
0.531,0.818,-5.358
0.6509999999999999,0.5329999999999999,-3.379
0.532,0.892,-5.952000000000001
0.325,0.138,-20.724
0.5770000000000001,0.481,-10.581
0.516,0.0553,-27.568
0.472,0.821,-5.965
0.591,0.816,-5.062
0.589,0.6579999999999999,-5.287999999999999
0.696,0.6859999999999999,-6.113
0.113,0.063,-27.509
0.43,0.0072299999999999,-28.045
0.322,0.00937,-32.084
0.416,0.545,-7.15
0.351,0.0158,-27.558000000000003
0.545,0.00411,-26.94
0.33,0.649,-4.961
0.8490000000000001,0.489,-7.433
0.765,0.542,-11.33
0.723,0.908,-3.103
0.609,0.495,-9.866
0.3279999999999999,0.131,-18.403
0.815,0.529,-10.117
0.146,0.179,-22.597
0.0637,0.946,-30.965
0.445,0.949,-4.682
0.532,0.825,-5.287000000000001
0.299,0.11,-21.916
0.4,0.484,-8.565
0.5720000000000001,0.915,-4.4510000000000005
0.622,0.893,-3.133
0.669,0.8540000000000001,-4.486000000000001
0.493,0.2339999999999999,-13.916
0.0769,0.0805,-25.778
0.695,0.502,-6.5520000000000005
0.397,0.0173,-24.128
0.789,0.813,-4.563
0.8759999999999999,0.863,-3.622
0.78,0.868,-4.5
0.721,0.2769999999999999,-7.127999999999999
0.609,0.8340000000000001,-5.587999999999999
0.516,0.0111,-25.7
0.5710000000000001,0.556,-8.413
0.387,0.174,-7.193
0.589,0.359,-12.515
0.6509999999999999,0.758,-5.727
0.64,0.47,-11.342
0.429,0.631,-11.514
0.574,0.512,-6.664
0.8270000000000001,0.736,-4.198
0.57,0.7859999999999999,-5.212000000000001
0.6990000000000001,0.76,-3.173
0.412,0.348,-10.229
0.644,0.0795,-17.599
0.7559999999999999,0.68,-9.668
0.359,0.972,-3.452
0.355,0.0117,-32.75
0.494,0.951,-4.237
0.652,0.917,-6.72
0.701,0.836,-4.315
0.423,0.3279999999999999,-12.168
0.586,0.32,-12.788
0.6829999999999999,0.93,-3.382
0.22,0.0666,-16.430999999999997
0.644,0.0537,-17.381
0.3229999999999999,0.071,-17.319000000000003
0.878,0.6829999999999999,-6.542999999999999
0.413,0.145,-15.747
0.77,0.624,-4.547
0.206,0.0132,-30.649
0.178,0.143,-20.394
0.191,0.13,-28.665
0.623,0.0482,-28.173
0.63,0.505,-7.359
0.341,0.478,-7.2010000000000005
0.619,0.884,-10.505
0.765,0.523,-4.333
0.7290000000000001,0.7509999999999999,-4.402
0.511,0.5660000000000001,-7.23
0.123,0.121,-18.653
0.1119999999999999,0.176,-21.029
0.484,0.0111,-36.334
0.552,0.599,-5.75
0.54,0.863,-4.4830000000000005
0.349,0.127,-20.43
0.631,0.431,-13.921
0.26,0.0469,-25.14
0.456,0.0207,-30.304
0.325,0.585,-7.542999999999999
0.736,0.802,-4.759
0.522,0.531,-7.78
0.099,0.2789999999999999,-12.939
0.8809999999999999,0.361,-14.728
0.754,0.449,-9.211
0.244,0.00481,-36.59
0.74,0.6809999999999999,-8.512
0.597,0.346,-12.679
0.732,0.4629999999999999,-6.972
0.361,0.237,-20.284
0.213,0.322,-13.845
0.406,0.183,-14.177
0.366,0.175,-15.305
0.522,0.7020000000000001,-6.361000000000001
0.6579999999999999,0.585,-9.81
0.7040000000000001,0.8340000000000001,-7.131
0.7190000000000001,0.7040000000000001,-4.724
0.6890000000000001,0.545,-8.289
0.55,0.8079999999999999,-4.697
0.63,0.0072299999999999,-24.674
0.26,0.0359,-26.775
0.8809999999999999,0.561,-7.351
0.7340000000000001,0.873,-5.267
0.3879999999999999,0.72,-5.541
0.589,0.8109999999999999,-5.052
0.326,0.282,-10.999
0.611,0.35,-14.48
0.515,0.408,-12.688
0.7609999999999999,0.659,-7.085
0.772,0.5329999999999999,-6.087999999999999
0.851,0.406,-11.630999999999998
0.679,0.481,-9.045
0.148,0.0195,-27.494
0.352,0.0517,-22.434
0.08,0.999,-13.372
0.429,0.461,-15.797
0.23,0.998,-27.602
0.253,0.00614,-32.391
0.501,0.0921,-26.609
0.358,0.00891,-28.903
0.635,0.7829999999999999,-10.952
0.255,0.0144,-28.836
0.648,0.141,-17.586
0.718,0.636,-10.006
0.589,0.17,-21.535
0.157,0.145,-21.359
0.8059999999999999,0.546,-6.6370000000000005
0.741,0.53,-7.028
0.385,0.00286,-40.319
0.562,0.503,-14.836
0.51,0.324,-8.493
0.6829999999999999,0.701,-8.041
0.5579999999999999,0.5489999999999999,-7.034
0.532,0.6859999999999999,-9.041
0.212,0.19,-22.63
0.574,0.909,-4.36
0.425,0.00976,-33.97
0.406,0.366,-6.222
0.6709999999999999,0.541,-13.669
0.319,0.1119999999999999,-26.737
0.47,0.417,-10.776
0.417,0.208,-11.307
0.252,0.0117,-29.444000000000003
0.675,0.57,-9.402
0.705,0.909,-2.696
0.456,0.0195,-33.594
0.8240000000000001,0.6459999999999999,-11.556
0.937,0.602,-8.04
0.501,0.405,-5.678999999999999
0.75,0.7190000000000001,-4.729
0.446,0.611,-7.8
0.518,0.5760000000000001,-13.343
0.439,0.488,-14.464
0.644,0.00496,-32.328
0.612,0.84,-3.145
0.755,0.81,-4.061
0.452,0.563,-6.607
0.372,0.133,-21.636
0.618,0.589,-6.851
0.615,0.2189999999999999,-17.016
0.531,0.2739999999999999,-11.757
0.545,0.67,-8.81
0.527,0.961,-3.5610000000000004
0.654,0.8320000000000001,-4.164
0.508,0.892,-5.078
0.768,0.755,-4.331
0.579,0.5539999999999999,-7.08
0.601,0.407,-9.085
0.7340000000000001,0.221,-16.403
0.382,0.562,-5.744
0.222,0.023,-28.302
0.46,0.211,-21.55
0.8270000000000001,0.5760000000000001,-7.774
0.6509999999999999,0.594,-5.879
0.246,0.38,-17.085
0.305,0.0554,-19.379
0.5820000000000001,0.284,-14.24
0.56,0.887,-3.524
0.6609999999999999,0.0169,-30.812
0.649,0.929,-4.417
0.555,0.423,-6.232
0.718,0.385,-13.01
0.564,0.774,-9.424
0.516,0.451,-11.828
0.88,0.809,-5.247000000000001
0.826,0.309,-17.56
0.0821,0.104,-21.088
0.474,0.871,-3.804
0.596,0.385,-16.372
0.3929999999999999,0.0563,-23.868
0.7440000000000001,0.727,-5.162999999999999
0.71,0.0565,-15.099
0.113,0.0525,-25.638
0.185,0.0173,-34.631
0.531,0.8540000000000001,-3.149
0.521,0.421,-9.856
0.381,0.536,-8.578
0.679,0.7170000000000001,-6.2620000000000005
0.419,0.0373,-21.704
0.695,0.606,-11.084
0.4629999999999999,0.138,-17.364
0.574,0.802,-3.976
0.528,0.655,-7.85
0.42,0.929,-3.899
0.7809999999999999,0.445,-6.061
0.5770000000000001,0.48,-9.434
0.462,0.643,-4.271
0.685,0.514,-4.749
0.151,0.0422,-24.499
0.0971,0.0261,-28.953000000000003
0.716,0.264,-16.3
0.198,0.0246,-32.071
0.276,0.715,-5.356
0.597,0.536,-8.125
0.684,0.909,-3.797
0.365,0.0299,-20.546
0.409,0.0462,-21.039
0.794,0.8109999999999999,-8.966000000000001
0.657,0.695,-4.493
0.1669999999999999,0.0562,-25.607
0.638,0.433,-8.093
0.434,0.556,-6.905
0.611,0.95,-3.509
0.413,0.8809999999999999,-5.541
0.5579999999999999,0.497,-7.175
0.696,0.431,-8.984
0.626,0.8590000000000001,-4.295
0.595,0.379,-12.058
0.775,0.882,-6.96
0.503,0.981,-5.7010000000000005
0.439,0.903,-8.658999999999999
0.605,0.125,-20.93
0.418,0.3829999999999999,-11.782
0.396,0.677,-7.513
0.604,0.354,-14.07
0.226,0.259,-20.369
0.259,0.33,-7.251
0.28,0.2789999999999999,-14.003
0.6940000000000001,0.758,-2.986
0.738,0.204,-17.476
0.366,0.2689999999999999,-8.456
0.144,0.0355,-24.276
0.7659999999999999,0.042,-14.217
0.7929999999999999,0.479,-11.358
0.537,0.8059999999999999,-4.421
0.66,0.667,-6.87
0.748,0.247,-14.915
0.451,0.441,-11.323
0.416,0.634,-8.917
0.367,0.0183,-22.293000000000003
0.746,0.69,-7.956
0.7140000000000001,0.674,-3.006
0.76,0.617,-7.728
0.491,0.5329999999999999,-7.787999999999999
0.228,0.00993,-29.389
0.5820000000000001,0.6709999999999999,-10.726
0.696,0.655,-7.231
0.563,0.344,-14.555
0.242,0.0308,-32.624
0.145,0.105,-21.001
0.642,0.444,-12.119000000000002
0.575,0.912,-7.275
0.8320000000000001,0.8140000000000001,-5.621
0.605,0.596,-6.65
0.679,0.0508,-19.313
0.848,0.637,-5.132000000000001
0.875,0.472,-12.992
0.417,0.332,-9.482
0.794,0.132,-15.139
0.877,0.92,-3.629
0.611,0.0973,-18.482
0.369,0.0895,-22.954
0.685,0.52,-5.8870000000000005
0.5479999999999999,0.816,-4.209
0.497,0.927,-4.52
0.361,0.376,-10.544
0.211,0.00775,-16.713
0.546,0.485,-9.424
0.753,0.466,-9.813
0.643,0.7829999999999999,-6.457999999999999
0.633,0.754,-6.495
0.715,0.6579999999999999,-4.303999999999999
0.662,0.354,-14.953
0.239,0.0268,-25.379
0.6679999999999999,0.779,-11.268
0.498,0.141,-17.14
0.7959999999999999,0.631,-7.622999999999999
0.841,0.3929999999999999,-11.371
0.8079999999999999,0.342,-7.959
0.862,0.624,-11.63
0.0895,0.905,-10.723
0.622,0.522,-6.928
0.624,0.696,-5.475
0.1669999999999999,0.931,-14.638
0.6990000000000001,0.665,-6.921
0.622,0.504,-8.771
0.8109999999999999,0.718,-8.873
0.478,0.5379999999999999,-5.033
0.386,0.92,-2.906
0.688,0.685,-3.638
0.44,0.984,-6.091
0.693,0.866,-4.964
0.725,0.773,-5.207999999999999
0.713,0.727,-7.166
0.8059999999999999,0.546,-6.6370000000000005
0.1889999999999999,0.946,-20.429
0.8029999999999999,0.942,-1.091
0.301,0.35,-7.752999999999999
0.442,0.1009999999999999,-15.898
0.239,0.0264,-31.312
0.6629999999999999,0.412,-8.195
0.75,0.746,-4.839
0.172,0.88,-30.097
0.415,0.18,-17.273
0.473,0.258,-16.261
0.531,0.29,-8.65
0.735,0.7909999999999999,-6.031000000000001
0.364,0.0447,-24.509
0.8170000000000001,0.6579999999999999,-5.497000000000001
0.5670000000000001,0.302,-13.048
0.544,0.0364,-30.158
0.649,0.552,-5.419
0.88,0.7509999999999999,-4.258
0.266,0.345,-11.484000000000002
0.508,0.0666,-28.189
0.8190000000000001,0.54,-6.044
0.3379999999999999,0.529,-9.864
0.631,0.88,-4.555
0.614,0.615,-6.7
0.75,0.711,-10.633
0.612,0.6,-10.945
0.8079999999999999,0.722,-7.97
0.636,0.3829999999999999,-9.381
0.271,0.286,-18.75
0.2689999999999999,0.122,-10.408
0.4529999999999999,0.971,-4.239
0.6759999999999999,0.626,-7.422000000000001
0.58,0.885,-5.154
0.653,0.3379999999999999,-10.738
0.94,0.532,-5.997999999999999
0.759,0.5429999999999999,-10.413
0.0954,0.0847,-26.166
0.903,0.327,-9.727
0.759,0.621,-12.539
0.414,0.00739,-23.104
0.58,0.863,-7.532999999999999
0.42,0.466,-6.104
0.7090000000000001,0.7040000000000001,-6.021
0.358,0.0052899999999999,-35.543
0.397,0.119,-16.449
0.794,0.595,-9.125
0.445,0.706,-9.803
0.507,0.696,-18.295
0.284,0.111,-13.929
0.191,0.196,-16.034000000000002
0.471,0.478,-12.215
0.754,0.794,-5.478
0.715,0.624,-3.0460000000000003
0.698,0.358,-9.433
0.536,0.043,-25.934
0.843,0.634,-10.746
0.769,0.93,-2.738
0.682,0.471,-9.182
0.696,0.6629999999999999,-5.662000000000001
0.741,0.52,-7.513
0.425,0.561,-7.656000000000001
0.5329999999999999,0.3979999999999999,-13.241
0.618,0.838,-4.992
0.601,0.282,-9.387
0.348,0.00264,-40.295
0.434,0.255,-12.335
0.73,0.861,-4.1
0.883,0.34,-10.212
0.611,0.688,-6.369
0.447,0.00968,-26.984
0.193,0.205,-16.639
0.4,0.499,-7.849
0.816,0.923,-6.367999999999999
0.144,0.00764,-31.012
0.569,0.589,-5.811
